timestamp,open,high,low,close,volume
2025-03-28 00:00:00,87232.01,87515.67,83585.0,84424.38,27182.73169
2025-03-29 00:00:00,84424.38,84624.73,81644.81,82648.54,11696.39864
2025-03-30 00:00:00,82648.53,83534.64,81565.0,82389.99,9864.49508
2025-03-31 00:00:00,82390.0,83943.08,81278.52,82550.01,20569.13885
2025-04-01 00:00:00,82550.0,85579.46,82432.74,85158.34,20190.39697
2025-04-02 00:00:00,85158.35,88500.0,82320.0,82516.29,39931.457
2025-04-03 00:00:00,82516.28,83998.02,81211.24,83213.09,27337.84135
2025-04-04 00:00:00,83213.09,84720.0,81659.0,83889.87,32915.53976
2025-04-05 00:00:00,83889.87,84266.0,82379.95,83537.99,9360.40468
2025-04-06 00:00:00,83537.99,83817.63,77153.83,78430.0,27942.71436
2025-04-07 00:00:00,78430.0,81243.58,74508.0,79163.24,78387.53089
2025-04-08 00:00:00,79163.24,80867.99,76239.9,76322.42,35317.32063
2025-04-09 00:00:00,76322.42,83588.0,74620.0,82615.22,75488.28772
2025-04-10 00:00:00,82615.22,82753.21,78464.36,79607.3,33284.80718
2025-04-11 00:00:00,79607.3,84300.0,78969.58,83423.84,34435.43797
2025-04-12 00:00:00,83423.83,85905.0,82792.95,85276.9,18470.74437
2025-04-13 00:00:00,85276.91,86100.0,83034.23,83760.0,24680.04181
2025-04-14 00:00:00,83760.0,85799.99,83678.0,84591.58,28659.09348
2025-04-15 00:00:00,84591.58,86496.42,83600.0,83643.99,20910.99528
